Date,Close
2016-07-13,156.50422317402212
2016-07-14,157.13560506372488
2016-07-15,157.98280148220408
2016-07-18,156.4766823272473
2016-07-19,158.14024251027476
2016-07-20,157.61276428600422
2016-07-21,157.1459759966798
2016-07-22,155.39350107644313
2016-07-25,156.00002916309165
2016-07-26,158.02976107065749
2016-07-27,156.50576262961565
2016-07-28,156.8589616710339
2016-07-29,156.57137492916294
2016-08-01,157.01887944270268
2016-08-02,156.3953443889579
2016-08-03,156.84335118656327
2016-08-04,155.38630824819145
2016-08-05,154.28364326560157
2016-08-08,157.3196169285656
2016-08-09,156.66748260785377
2016-08-10,155.3607107268705
2016-08-11,156.2501454843792
2016-08-12,156.88460963653336
2016-08-15,155.261459785506
2016-08-16,154.97155783210317
2016-08-17,155.08166106578483
2016-08-18,154.04979960522587
2016-08-19,154.69082222561252
2016-08-22,155.95977233146357
2016-08-23,155.09108213302682
2016-08-24,153.99567069676
2016-08-25,156.00288622345198
2016-08-26,154.39565839401436
2016-08-29,156.41160200984186
2016-08-30,156.68481822451588
2016-08-31,154.48977403592423
2016-09-01,154.9667034077156
2016-09-02,156.5095091337723
2016-09-05,154.40637750810973
2016-09-06,155.03010623233348
2016-09-07,155.20782828506572
2016-09-08,156.53171325786045
2016-09-09,154.7802439261997
2016-09-12,156.12488960103647
2016-09-13,154.65061922429493
2016-09-14,155.04971628034568
2016-09-15,154.2458680373804
2016-09-16,158.50786649697721
2016-09-19,155.52066204580794
2016-09-20,156.33962146250474
2016-09-21,154.8530777153485
2016-09-22,156.04723593349414
2016-09-23,154.77194014732657
2016-09-26,153.7448620125902
2016-09-27,155.98107193382003
2016-09-28,156.75923386490132
2016-09-29,155.8366957232281
2016-09-30,155.1127330668508
2016-10-03,157.65309051990045
2016-10-04,155.61715285219466
2016-10-05,155.80609643003365
2016-10-06,158.96533799479067
2016-10-07,157.744129508169
2016-10-10,158.0627971158407
2016-10-11,160.32155310701947
2016-10-12,156.00248937048593
2016-10-13,158.449781828332
2016-10-14,157.51530055885704
2016-10-17,159.23803819516633
2016-10-18,157.1329746179733
2016-10-19,158.6790434621414
2016-10-20,159.34460815291501
2016-10-21,157.81556387819455
2016-10-24,159.34955423577387
2016-10-25,157.71491968657966
2016-10-26,158.82971884478428
2016-10-27,160.8327916521913
2016-10-28,160.14260357969323
2016-10-31,159.09896013739356
2016-11-01,159.83817348643294
2016-11-02,158.83845450156892
2016-11-03,159.53520061423765
2016-11-04,160.33024465132004
2016-11-07,160.01795430457014
2016-11-08,161.2635228685884
2016-11-09,159.13423652041573
2016-11-10,160.89726766498444
2016-11-11,160.8076328005937
2016-11-14,161.45618335379768
2016-11-15,161.0654726568758
2016-11-16,162.69309128491474
2016-11-17,161.93590068152997
2016-11-18,161.58852252484846
2016-11-21,163.7830109873141
2016-11-22,161.39233464682883
2016-11-23,162.31080938626937
2016-11-24,162.7190907056503
2016-11-25,161.00732653382167
2016-11-28,162.8364006360298
2016-11-29,161.28645049602997
2016-11-30,163.70557437719518
2016-12-01,163.99401289201143
2016-12-02,164.75417492654546
2016-12-05,165.21482281282152
2016-12-06,164.3349686713983
2016-12-07,163.92916826037464
2016-12-08,164.8253763959045
2016-12-09,165.65922788008535
2016-12-12,165.57642604551347
2016-12-13,164.61905679798332
2016-12-14,165.94893007249232
2016-12-15,165.7647527407727
2016-12-16,165.08200092041218
2016-12-19,165.63446688639044
2016-12-20,167.62517504413825
2016-12-21,166.511686376173
2016-12-22,166.16092087588297
2016-12-23,169.39010435884902
2016-12-26,169.14799867913942
2016-12-27,168.5339237345326
2016-12-28,169.99627024498454
2016-12-29,168.90917519063146
2016-12-30,169.41576064783544
2017-01-02,169.4689153363667
2017-01-03,170.24186487943882
2017-01-04,168.40895687822476
2017-01-05,170.2878232223428
2017-01-06,170.53745854631964
2017-01-09,170.80984772075138
2017-01-10,170.54248194053704
2017-01-11,170.72896207964868
2017-01-12,171.51642378536667
2017-01-13,169.44656683334262
2017-01-16,169.3527653653624
2017-01-17,170.82710086055314
2017-01-18,171.6279339302314
2017-01-19,171.06285507881594
2017-01-20,172.99120826973174
2017-01-23,172.9757075618661
2017-01-24,173.5619570616226
2017-01-25,170.63833483356922
2017-01-26,173.62465622499755
2017-01-27,172.72387958062933
2017-01-30,173.89847839828676
2017-01-31,173.80010623195002
2017-02-01,174.2667508138782
2017-02-02,173.29344738812404
2017-02-03,174.40277729450494
2017-02-06,174.084008139383
2017-02-07,171.78055450385096
2017-02-08,173.61064505598404
2017-02-09,173.0038571698369
2017-02-10,172.71919376515336
2017-02-13,173.9642888010651
2017-02-14,173.34600688175672
2017-02-15,174.01391944855283
2017-02-16,174.26573196696523
2017-02-17,174.96478735477393
2017-02-20,174.15835287652325
2017-02-21,174.2650968829698
2017-02-22,175.4917957500605
2017-02-23,177.13434427439046
2017-02-24,175.27203498454085
2017-02-27,174.2694114100733
2017-02-28,175.31834696656017
2017-03-01,175.58043418828638
2017-03-02,174.04262270910365
2017-03-03,175.17114035367456
2017-03-06,176.2784994521137
2017-03-07,174.88273373480973
2017-03-08,173.74012027591158
2017-03-09,173.53823917461415
2017-03-10,174.8267121737591
2017-03-13,175.90026258038174
2017-03-14,175.55531448817106
2017-03-15,174.5569507473832
2017-03-16,173.18221439287316
2017-03-17,173.8038991113699
2017-03-20,175.19741202631087
2017-03-21,175.83658947012134
2017-03-22,174.1760104658956
2017-03-23,173.78924516992154
2017-03-24,175.1406178439678
2017-03-27,175.56614540213567
2017-03-28,174.39197911344374
2017-03-29,175.28917398617108
2017-03-30,175.60989813394602
2017-03-31,173.99213674218535
2017-04-03,173.8845566656555
2017-04-04,174.29640940087728
2017-04-05,175.31914782014854
2017-04-06,175.53862817850572
2017-04-07,174.0815206630398
2017-04-10,172.7068726264791
2017-04-11,173.6480714316088
2017-04-12,173.6027677353017
2017-04-13,174.47079513919857
2017-04-14,174.43391522710098
2017-04-17,174.75984376322373
2017-04-18,171.25864467261445
2017-04-19,173.7788111521699
2017-04-20,173.6183939038402
2017-04-21,173.19000721198609
2017-04-24,173.7115709003148
2017-04-25,173.874328459935
2017-04-26,174.26316699399104
2017-04-27,172.83658083312747
2017-04-28,174.2965064781323
2017-05-01,171.20004495047576
2017-05-02,171.58814220947292
2017-05-03,172.28921927661145
2017-05-04,172.17783303404167
2017-05-05,171.0591594896602
2017-05-08,171.26928911809296
2017-05-09,171.3123743833261
2017-05-10,171.64587267552366
2017-05-11,170.04798080401287
2017-05-12,169.90118089166552
2017-05-15,171.57166361142973
2017-05-16,170.40553050913516
2017-05-17,171.6610178975228
2017-05-18,170.39135297475832
2017-05-19,169.3285237773542
2017-05-22,169.37708491212143
2017-05-23,170.78635474657676
2017-05-24,168.01960589235932
2017-05-25,168.2365310296342
2017-05-26,168.26978746067425
2017-05-29,168.69332477758874
2017-05-30,167.95664590400244
2017-05-31,168.39738623590895
2017-06-01,170.9336506228612
2017-06-02,168.290862755131
2017-06-05,167.4268170106409
2017-06-06,168.91499306258956
2017-06-07,167.33433474313853
2017-06-08,166.3492511816321
2017-06-09,166.51239375512506
2017-06-12,167.16172872843805
2017-06-13,167.72690370268955
2017-06-14,165.50822601447058
2017-06-15,168.35243077227358
2017-06-16,166.29843569090906
2017-06-19,166.73423695533845
2017-06-20,165.79185848463683
2017-06-21,167.78125952507605
2017-06-22,166.14587564888055
2017-06-23,165.80003769036503
2017-06-26,166.29697195167574
2017-06-27,165.74332362446003
2017-06-28,165.1979970986942
2017-06-29,164.91464055078265
2017-06-30,164.92597912640883
2017-07-03,166.70646039335838
2017-07-04,165.14785164364017
2017-07-05,166.8238328164156
2017-07-06,165.59109711260143
2017-07-07,163.76723992856978
2017-07-10,164.81541190607788
2017-07-11,165.58611159712206
2017-07-12,163.39989352954126
2017-07-13,164.8408284688731
2017-07-14,163.93857024943006
2017-07-17,164.23088076469298
2017-07-18,162.2302675623099
2017-07-19,165.23860136037933
2017-07-20,163.91977313506925
2017-07-21,163.51428630323147
2017-07-24,163.6947972132679
2017-07-25,164.47151453587773
2017-07-26,164.1814773988781
2017-07-27,163.97052240355225
2017-07-28,162.5081745268777
2017-07-31,164.4076723257642
2017-08-01,164.2960643241287
2017-08-02,162.7376140060799
2017-08-03,161.59506767653892
2017-08-04,162.76404853029834
2017-08-07,162.4338332920258
2017-08-08,162.51310044539423
2017-08-09,162.1028879810106
2017-08-10,164.60193390273201
2017-08-11,162.51151462942155
2017-08-14,162.00204088961917
2017-08-15,161.76869546675925
2017-08-16,162.74310397673608
2017-08-17,165.22837832692974
2017-08-18,162.92118973612497
2017-08-21,163.19593534519262
2017-08-22,164.80578565606788
2017-08-23,161.9974350574528
2017-08-24,163.51555403649465
2017-08-25,162.42162189076714
2017-08-28,163.21117079980834
2017-08-29,162.06647051504925
2017-08-30,163.0441239077003
2017-08-31,162.85364153852157
2017-09-01,163.802375131485
2017-09-04,164.21212542647766
2017-09-05,161.59113819744766
2017-09-06,162.565981254346
2017-09-07,162.70743955233328
2017-09-08,163.00664976591392
2017-09-11,163.69398207056744
2017-09-12,165.34739276839596
2017-09-13,163.30870178101435
2017-09-14,163.9358656200273
2017-09-15,163.89091632687507
2017-09-18,163.59647417024138
2017-09-19,163.4201259105945
2017-09-20,164.43273079299462
2017-09-21,163.79000728463853
2017-09-22,163.8597928875541
2017-09-25,162.5893378661997
2017-09-26,163.01168127646324
2017-09-27,165.80946228173923
2017-09-28,165.68081951096204
2017-09-29,163.23697054057885
2017-10-02,165.45102388081497
2017-10-03,164.24478040145914
2017-10-04,164.3838751218377
2017-10-05,164.01961560143496
2017-10-06,164.98443687050448
2017-10-09,165.22921569488508
2017-10-10,166.37048365323335
2017-10-11,165.82352368706862
2017-10-12,165.5024765447695
2017-10-13,164.72298125721338
2017-10-16,165.77275498472267
2017-10-17,165.98150442712716
2017-10-18,166.98135433141576
2017-10-19,167.55207921972772
2017-10-20,167.3643968294012
2017-10-23,167.55211009462414
2017-10-24,167.47510220059507
2017-10-25,166.95281985991272
2017-10-26,169.23080216189132
2017-10-27,170.8426600326191
2017-10-30,168.49024325566492
2017-10-31,167.63613645469817
2017-11-01,168.19168751228023
2017-11-02,169.16050414111137
2017-11-03,170.40535666650672
2017-11-06,169.66673661838266
2017-11-07,170.20705664468713
2017-11-08,169.5536102897992
2017-11-09,170.91094702869768
2017-11-10,168.18753485561433
2017-11-13,170.91164013067143
2017-11-14,172.78194715927665
2017-11-15,169.17358750013383
2017-11-16,171.55005624375613
2017-11-17,172.4785138148931
2017-11-20,172.2279347729834
2017-11-21,172.06198179335783
2017-11-22,170.71298841978034
2017-11-23,172.9263989963173
2017-11-24,174.59350973717412
2017-11-27,171.0935344462079
2017-11-28,173.33697053102136
2017-11-29,173.18286903322573
2017-11-30,173.1798768099386
2017-12-01,174.05369553619363
2017-12-04,173.8881886352117
2017-12-05,172.6648278330221
2017-12-06,175.3109924032903
2017-12-07,176.3591135835424
2017-12-08,174.31967042832258
2017-12-11,175.32414016610855
2017-12-12,172.59390035642056
2017-12-13,177.0963801156052
2017-12-14,178.55765552791874
2017-12-15,175.77706309179487
2017-12-18,174.88872918665746
2017-12-19,176.13747850241487
2017-12-20,175.44127960482777
2017-12-21,176.60769548835088
2017-12-22,177.15681938207382
2017-12-25,177.39588541876572
2017-12-26,177.3374506273178
2017-12-27,179.42955722165735
2017-12-28,177.6625592980203
2017-12-29,176.96457191283974
2018-01-01,179.21143600655418
2018-01-02,177.2598135459779
2018-01-03,177.38603700060094
2018-01-04,179.05507673857676
2018-01-05,178.9779673793581
2018-01-08,180.66732513843323
2018-01-09,180.68396628618316
2018-01-10,179.14205831564044
2018-01-11,180.4234616207565
2018-01-12,179.38360211369252
2018-01-15,179.6191148473509
2018-01-16,180.15701480568703
2018-01-17,179.28915172169107
2018-01-18,180.66418900066896
2018-01-19,182.0259680353778
2018-01-22,181.4668140665903
2018-01-23,180.09868457872167
2018-01-24,179.93670420652725
2018-01-25,180.2962936636858
2018-01-26,181.34645630811355
2018-01-29,181.0576030548361
2018-01-30,183.30071559745383
2018-01-31,182.4634349948454
2018-02-01,181.82818137376154
2018-02-02,181.95383894820395
2018-02-05,181.90256269551043
2018-02-06,180.71386703365204
2018-02-07,181.08812841167705
2018-02-08,181.77626694748747
2018-02-09,180.5353568008198
2018-02-12,182.12172591621555
2018-02-13,182.94726470900255
2018-02-14,182.62326283552977
2018-02-15,181.74921495969616
2018-02-16,181.62508083917996
2018-02-19,181.57815407264775
2018-02-20,184.86777787748252
2018-02-21,182.67623613279943
2018-02-22,182.5118067173746
2018-02-23,182.52625379281207
2018-02-26,180.5190999188353
2018-02-27,183.68617465769398
2018-02-28,182.15717545949545
2018-03-01,182.8482382330486
2018-03-02,183.74518657477716
2018-03-05,183.29872689643983
2018-03-06,182.28629796576374
2018-03-07,182.66804424548724
2018-03-08,182.9072365884644
2018-03-09,184.7377795897435
2018-03-12,182.10222551961365
2018-03-13,181.36224784015428
2018-03-14,182.3921051456739
2018-03-15,181.59881064643596
2018-03-16,181.9226112951996
2018-03-19,180.7032613570058
2018-03-20,183.66585084153485
2018-03-21,180.7683033048595
2018-03-22,184.1693010158059
2018-03-23,181.12178220483656
2018-03-26,181.1404275670474
2018-03-27,180.1997207359762
2018-03-28,180.9335157095653
2018-03-29,180.59424197438824
2018-03-30,183.26966352253993
2018-04-02,183.37161448246405
2018-04-03,180.7000456061048
2018-04-04,179.58151204990463
2018-04-05,180.3427798067333
2018-04-06,182.20911475980668
2018-04-09,182.579651844417
2018-04-10,179.4376898706336
2018-04-11,179.85125644836117
2018-04-12,181.469070679394
2018-04-13,180.34352180230664
2018-04-16,180.51904410891288
2018-04-17,179.15667597721182
2018-04-18,179.0423404498943
2018-04-19,179.55709695688634
2018-04-20,179.32206626863433
2018-04-23,178.31991441443495
2018-04-24,179.0146826331653
2018-04-25,179.94022785933475
2018-04-26,179.77967905359006
2018-04-27,181.07391723715156
2018-04-30,179.08191071670154
2018-05-01,177.95587044217842
2018-05-02,180.56248321183787
2018-05-03,179.18381229043194
2018-05-04,178.61896509750002
2018-05-07,177.5227886225959
2018-05-08,178.34745955169083
2018-05-09,178.07233369034498
2018-05-10,178.58565511850844
2018-05-11,176.87910810185394
2018-05-14,176.9715701284487
2018-05-15,177.1616831752988
2018-05-16,176.84910462883835
2018-05-17,177.22828583893377
2018-05-18,177.21675942762803
2018-05-21,178.48070520816626
2018-05-22,175.74743659475308
2018-05-23,176.39748205920782
2018-05-24,174.2372960598277
2018-05-25,175.73247699337603
2018-05-28,174.2311137296097
2018-05-29,175.48418712806023
2018-05-30,176.01037231678305
2018-05-31,176.73899565766655
2018-06-01,175.15078789504054
2018-06-04,175.6171800974139
2018-06-05,174.71612766002104
2018-06-06,175.05433592605652
2018-06-07,174.71933390044677
2018-06-08,174.6900171031541
2018-06-11,173.49965797390942
2018-06-12,173.53935508848022
2018-06-13,172.3006397621806
2018-06-14,171.82981754864525
2018-06-15,173.5183456161063
2018-06-18,173.18814800704146
2018-06-19,173.79820252842038
2018-06-20,174.15076558760308
2018-06-21,173.0819048689678
2018-06-22,172.1743753830414
2018-06-25,173.74373560438957
2018-06-26,173.48642164670636
2018-06-27,174.13715458550075
2018-06-28,172.73385031498478
2018-06-29,169.7865308311159
2018-07-02,174.07882536567044
2018-07-03,172.14720899473454
2018-07-04,170.69312420514044
2018-07-05,172.07413089783446
2018-07-06,172.0406441737455
2018-07-09,172.00218616357898
2018-07-10,171.03205303298958
2018-07-11,171.0707165926339
2018-07-12,171.74530282288003
2018-07-13,168.8868217320191
2018-07-16,170.11364695117504
2018-07-17,170.39928374314567
2018-07-18,172.13959932517022
2018-07-19,170.16853707610915
2018-07-20,169.26910225850673
2018-07-23,171.3190703900926
2018-07-24,168.0917658464762
2018-07-25,170.8186332747753
2018-07-26,170.63457447910628
2018-07-27,170.5667172844675
2018-07-30,168.55567312493517
2018-07-31,170.90171771317998
